Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
15976	0.351129	0.458100	6.924565	3.434348	0.092190	0.035997
15979	0.335753	0.441713	6.931191	3.456247	0.111768	0.036079
15981	0.320954	0.466645	6.924477	3.452413	0.097405	0.045746
15986	0.337705	0.447229	6.941151	3.467160	0.121157	0.043468
15990	0.344522	0.449645	6.923909	3.453271	0.121533	0.045533
15992	0.368620	0.473086	6.911882	3.434029	0.135693	0.053380
15994	0.352754	0.460253	6.922196	3.428407	0.118472	0.045872
16031	0.343500	0.473008	6.922877	3.445155	0.117782	0.048380
16034	0.342073	0.470575	6.928385	3.466900	0.126219	0.051576
16037	0.353580	0.487653	6.947890	3.462992	0.123838	0.037947
16040	0.353352	0.474656	6.966285	3.475306	0.129019	0.044039
16045	0.375441	0.454924	6.963523	3.452644	0.108278	0.035821
16053	0.384836	0.451081	6.982744	3.445129	0.122089	0.045814
16066	0.365979	0.471141	6.996661	3.452259	0.117666	0.042858
16067	0.381295	0.460628	7.014029	3.464592	0.120235	0.046963
16077	0.373107	0.454790	7.015930	3.479442	0.117304	0.044409
16081	0.358510	0.458724	6.995485	3.464914	0.111343	0.042029
16095	0.373563	0.455740	7.002016	3.487427	0.124985	0.044713
16104	0.397762	0.464819	7.002446	3.468629	0.104035	0.040166
16108	0.422755	0.464203	7.012831	3.468237	0.117557	0.040735
16115	0.422448	0.475785	6.994791	3.465898	0.111707	0.063750
16117	0.417469	0.493613	6.991795	3.455266	0.109469	0.040974
16118	0.411313	0.473374	6.976683	3.459149	0.112198	0.039970
16119	0.397984	0.453638	6.995869	3.462071	0.104963	0.044641
16134	0.398870	0.453546	7.020692	3.473836	0.107922	0.048186
16143	0.403666	0.468126	7.005318	3.495846	0.112136	0.036034
16144	0.391041	0.487116	7.016073	3.482422	0.101167	0.034405
16146	0.389882	0.465522	7.036332	3.486866	0.123385	0.057056
16148	0.409947	0.444177	7.011714	3.472989	0.100100	0.039923
16152	0.416629	0.455958	7.027207	3.460625	0.113160	0.045944
16157	0.398956	0.433629	7.032747	3.472902	0.109709	0.042290
16161	0.394365	0.446562	7.032203	3.454484	0.120121	0.048805
16163	0.386912	0.457715	7.017195	3.478944	0.131929	0.041277
16179	0.384446	0.458476	7.024920	3.454958	0.130866	0.046046
16180	0.393990	0.466258	7.005874	3.458282	0.126303	0.052140
16184	0.400822	0.474498	7.020671	3.474431	0.115082	0.044017
16201	0.423418	0.483067	7.034600	3.462109	0.112827	0.048207
16204	0.429615	0.490226	7.017912	3.449062	0.107254	0.046077
16208	0.433951	0.482401	7.011037	3.433754	0.106293	0.042570
16213	0.417924	0.484260	6.990086	3.414020	0.118239	0.045503
16218	0.410809	0.465086	6.997525	3.404979	0.099497	0.040249
16221	0.420832	0.475826	7.009982	3.393544	0.124284	0.047100
16222	0.406489	0.490810	7.028242	3.407767	0.108121	0.047191
16228	0.421446	0.486051	7.009872	3.417138	0.111879	0.049784
16231	0.409993	0.487348	7.001512	3.394222	0.133400	0.043875
16235	0.402772	0.475417	6.990546	3.401013	0.136952	0.057081
16238	0.401224	0.482806	7.007958	3.388536	0.135427	0.063635
16239	0.404847	0.489790	7.002737	3.395418	0.114794	0.058337
16240	0.397507	0.473470	6.995182	3.407431	0.097104	0.050484
16242	0.398222	0.470565	6.990930	3.428601	0.119943	0.042425
16243	0.383278	0.483057	6.966652	3.426668	0.108773	0.041011
16245	0.408015	0.503003	6.987701	3.440909	0.120193	0.042273
16248	0.400001	0.485621	6.977946	3.448224	0.097889	0.048541
16251	0.423948	0.497202	6.972081	3.468443	0.090383	0.054797
16254	0.413600	0.512552	6.958252	3.443833	0.088200	0.054839
16261	0.430495	0.490473	6.976595	3.454107	0.088246	0.051336
16263	0.427661	0.492513	6.955936	3.473303	0.088817	0.040681
16265	0.444903	0.485527	6.978852	3.486312	0.112268	0.053723
16268	0.430091	0.470530	6.958408	3.472154	0.115359	0.036123
16272	0.428757	0.455566	6.948444	3.465756	0.128328	0.035763
16273	0.412340	0.453213	6.956153	3.488074	0.143457	0.043325
16282	0.403838	0.467482	6.956378	3.472933	0.165146	0.058020
16285	0.426319	0.456192	6.975156	3.452586	0.159043	0.043637
16286	0.413490	0.473727	6.997402	3.447385	0.146624	0.057538
16288	0.422607	0.463841	6.987434	3.445131	0.133237	0.047964
16293	0.400241	0.449098	6.992670	3.436441	0.123045	0.049396
16295	0.383872	0.472144	6.976102	3.453278	0.115015	0.057991
16299	0.362983	0.474170	6.987547	3.442239	0.124295	0.036802
16300	0.340804	0.451666	6.997423	3.439896	0.118597	0.036796
16302	0.344180	0.435620	6.991096	3.444913	0.118716	0.036627
16305	0.344958	0.414564	6.966528	3.447581	0.108980	0.051849
16311	0.340575	0.437295	6.963682	3.465118	0.112482	0.053136
16314	0.364044	0.447734	6.959207	3.453990	0.090915	0.049416
16326	0.387049	0.465391	6.977353	3.472844	0.108990	0.051998
16327	0.368660	0.481657	6.997531	3.472196	0.117923	0.046862
16339	0.354337	0.467736	7.007770	3.461928	0.106983	0.051148
16348	0.366303	0.454329	7.008076	3.470677	0.087686	0.059728
16355	0.351426	0.437437	6.995887	3.461001	0.082314	0.045030
16360	0.362359	0.421662	6.988022	3.442443	0.105637	0.051481
16361	0.341044	0.445970	6.987382	3.465276	0.103308	0.040699
16365	0.360469	0.446186	6.981021	3.458522	0.089287	0.041167
16366	0.379971	0.444539	6.977491	3.434488	0.106937	0.047358
16369	0.387685	0.450739	6.969899	3.457332	0.089673	0.049111
16370	0.374739	0.442850	6.966230	3.438334	0.102457	0.060567
16371	0.399239	0.447704	6.979393	3.426730	0.116001	0.062462
16376	0.421015	0.439218	6.960535	3.406688	0.129326	0.046237
16377	0.425609	0.447956	6.941658	3.385879	0.104868	0.042814
16379	0.401656	0.472817	6.958458	3.397221	0.124916	0.056424
16381	0.391686	0.450786	6.965972	3.374514	0.120090	0.037807
16384	0.394413	0.460883	6.953741	3.398502	0.103441	0.053264
16386	0.370753	0.483517	6.970382	3.377225	0.111842	0.050896
16390	0.383428	0.483215	6.987503	3.395425	0.120954	0.051510
16391	0.376675	0.469489	6.993636	3.387978	0.125598	0.041328
16394	0.366993	0.459533	6.985446	3.410303	0.112816	0.037771
16398	0.344357	0.481233	6.982084	3.419678	0.137269	0.044446
16400	0.359298	0.503075	6.983847	3.435841	0.112552	0.035517
16401	0.359386	0.503392	6.986084	3.419319	0.131948	0.053861
16402	0.377549	0.515138	6.981221	3.405247	0.121408	0.049685
16403	0.399967	0.501495	6.966824	3.397404	0.126823	0.048924
16404	0.389823	0.483119	6.943266	3.415962	0.125646	0.049041
16407	0.369767	0.498015	6.943207	3.429749	0.116479	0.046504
16409	0.366998	0.496403	6.966529	3.426367	0.111486	0.045394
16410	0.375218	0.512884	6.980574	3.445884	0.112724	0.047287
16413	0.372839	0.488777	6.970206	3.466269	0.123404	0.039999
16415	0.366656	0.489694	6.990995	3.489884	0.121131	0.040041
16417	0.376724	0.492870	7.001174	3.498101	0.130940	0.043600
16423	0.389654	0.483143	6.986295	3.486023	0.124543	0.047189
16433	0.392229	0.484995	6.961971	3.500662	0.107581	0.037328
16434	0.403052	0.496527	6.973961	3.514196	0.115193	0.055053
16435	0.400883	0.489084	6.953554	3.494525	0.097373	0.045809
16468	0.418574	0.510323	6.957856	3.480692	0.122267	0.044668
16471	0.430958	0.520204	6.936561	3.495037	0.099824	0.045174
16473	0.438352	0.499166	6.938793	3.505982	0.095643	0.050990
16474	0.436046	0.480592	6.914721	3.493016	0.087240	0.040241
16484	0.434387	0.491240	6.915806	3.473212	0.104622	0.032032
16487	0.446786	0.481968	6.906711	3.469490	0.111147	0.048243
16488	0.433757	0.477840	6.909413	3.448498	0.135275	0.060021
16490	0.410705	0.483744	6.913238	3.427241	0.158283	0.058913
16497	0.422018	0.478624	6.918623	3.418159	0.161293	0.039482
16500	0.440508	0.486251	6.905093	3.394311	0.140699	0.063601
16503	0.433703	0.498911	6.910881	3.399623	0.123545	0.042077
16518	0.427861	0.483822	6.890103	3.376235	0.118254	0.053299
16519	0.429185	0.504114	6.911834	3.372597	0.102385	0.046847
16520	0.406314	0.512962	6.921241	3.350937	0.124729	0.048197
16525	0.427843	0.496139	6.931074	3.372588	0.112056	0.051176
16538	0.441576	0.491148	6.939768	3.378269	0.122712	0.054703
16541	0.420705	0.483912	6.949113	3.365011	0.109304	0.053599
16542	0.419594	0.492450	6.930894	3.369723	0.102476	0.043652
16552	0.422185	0.479485	6.922894	3.393214	0.114359	0.044317
16554	0.443557	0.498655	6.907413	3.383850	0.124888	0.045470
16561	0.440114	0.480070	6.920969	3.368063	0.119256	0.051391
16565	0.422539	0.494147	6.937915	3.356837	0.125395	0.043996
16568	0.406593	0.499097	6.920568	3.357369	0.118137	0.042349
16571	0.396130	0.476819	6.938892	3.368947	0.103071	0.041975
16572	0.382852	0.500695	6.949735	3.370429	0.090021	0.051613
16577	0.398304	0.513018	6.952476	3.368261	0.107582	0.042818
16589	0.423016	0.511297	6.950400	3.385887	0.103331	0.037151
16592	0.412534	0.489952	6.972218	3.409110	0.123542	0.048733
16593	0.399823	0.478219	6.975676	3.403813	0.123946	0.042098
16601	0.405541	0.462771	6.997391	3.408856	0.130724	0.051140
16605	0.382822	0.462226	6.992730	3.407122	0.120534	0.045702
16607	0.389015	0.447954	7.017361	3.406425	0.112868	0.042821
16613	0.382783	0.459677	7.003005	3.418463	0.106451	0.038366
16620	0.357908	0.472315	6.998479	3.416118	0.126769	0.049444
16624	0.381773	0.452249	6.993680	3.433209	0.127020	0.044724
16629	0.377077	0.467617	6.982675	3.410082	0.103924	0.047795
16633	0.380054	0.475885	6.996738	3.393919	0.097223	0.042355
16641	0.395575	0.492672	7.008160	3.402795	0.104695	0.049068
16648	0.372705	0.512648	6.994755	3.418047	0.116160	0.043105
16652	0.376986	0.532705	6.986338	3.412996	0.103179	0.047303
16653	0.355869	0.524010	6.973599	3.432396	0.124133	0.035703
16655	0.336131	0.517855	6.951325	3.434424	0.127962	0.049739
16663	0.349872	0.500602	6.961429	3.429098	0.130384	0.049218
16670	0.342839	0.506767	6.950723	3.443219	0.118650	0.050473
16673	0.364226	0.482489	6.929443	3.433573	0.135752	0.043695
16674	0.381532	0.498305	6.940170	3.456760	0.112091	0.035700
16675	0.365273	0.478632	6.954873	3.465044	0.135266	0.054334
16678	0.352946	0.485442	6.951998	3.481927	0.120062	0.042519
16682	0.362906	0.471396	6.966150	3.499762	0.117398	0.050135
16687	0.367084	0.471164	6.982066	3.517853	0.102518	0.041813
16702	0.387575	0.456493	6.991365	3.504353	0.127336	0.050035
16707	0.396734	0.440425	6.971179	3.487137	0.117335	0.043662
16711	0.391045	0.456973	6.993547	3.497414	0.108197	0.053429
16716	0.386208	0.448626	6.979000	3.498482	0.118410	0.047969
16721	0.400929	0.444599	6.978701	3.484825	0.119881	0.045331
16726	0.416327	0.462498	6.979998	3.472327	0.098816	0.051043
16735	0.438552	0.459320	6.983734	3.473783	0.120196	0.053487
16737	0.428689	0.446520	6.971024	3.451372	0.139452	0.035679
16738	0.437615	0.453372	6.988261	3.455517	0.140420	0.037805
16745	0.426216	0.436441	7.008327	3.478546	0.145362	0.046993
16751	0.419441	0.415392	6.994146	3.485587	0.135648	0.053855
16753	0.402518	0.431623	7.005920	3.506780	0.126269	0.044622
16754	0.388440	0.441981	7.028520	3.504728	0.109922	0.054649
16755	0.377157	0.448482	7.020863	3.489555	0.102868	0.047472
16763	0.373384	0.460816	7.016672	3.485615	0.125060	0.042326
16764	0.363066	0.444664	7.030878	3.492516	0.125913	0.045698
16772	0.360530	0.447373	7.025233	3.509515	0.122026	0.048254
16777	0.383777	0.471575	7.023428	3.515489	0.123342	0.050691
16780	0.401590	0.448736	7.045558	3.513783	0.109299	0.059771
16782	0.398496	0.457653	7.036819	3.527369	0.117659	0.041792
16786	0.398049	0.442430	7.055091	3.509995	0.105565	0.040295
16789	0.406313	0.442353	7.032008	3.517534	0.112553	0.039229
16792	0.384548	0.449647	7.050258	3.531564	0.105374	0.046961
16797	0.408501	0.449372	7.062772	3.515063	0.110390	0.050144
16799	0.426537	0.431835	7.047693	3.537651	0.096449	0.055743
16803	0.410819	0.445944	7.035575	3.524881	0.098066	0.047330
16810	0.390583	0.445336	7.038368	3.545683	0.095873	0.044352
16813	0.409451	0.470132	7.058008	3.543168	0.104906	0.044501
16833	0.411458	0.477454	7.074528	3.539094	0.114786	0.049302
16834	0.387077	0.470416	7.097564	3.516953	0.115925	0.038191
16844	0.380229	0.481466	7.085257	3.504168	0.096790	0.038690
16848	0.359104	0.467512	7.060706	3.497025	0.097675	0.043386
16854	0.343707	0.483776	7.039646	3.483863	0.109319	0.055103
16856	0.361814	0.490721	7.033469	3.480709	0.094422	0.038419
16865	0.349036	0.473661	7.054667	3.469074	0.106047	0.037771
16867	0.347971	0.474191	7.036904	3.473319	0.098832	0.047451
16875	0.341566	0.470420	7.056472	3.479058	0.098767	0.043209
16878	0.355554	0.450426	7.045446	3.488789	0.122496	0.044891
16890	0.342815	0.462340	7.033788	3.487969	0.107630	0.043551
16895	0.350023	0.452453	7.040150	3.496090	0.125400	0.041342
16898	0.349964	0.466437	7.035226	3.518811	0.100619	0.048300
16902	0.352682	0.448894	7.043349	3.529340	0.117062	0.042509
16903	0.345118	0.460781	7.030639	3.547596	0.095980	0.050030
16908	0.364418	0.441891	7.036756	3.532931	0.113699	0.049999
16911	0.348996	0.463275	7.038155	3.537331	0.126708	0.053742
16915	0.363152	0.451145	7.030599	3.514389	0.120345	0.040067
16927	0.355666	0.437618	7.017739	3.497585	0.123539	0.044946
16928	0.361568	0.456593	7.002772	3.479189	0.119962	0.040519
16942	0.361002	0.450602	6.993464	3.476055	0.105758	0.052421
16956	0.385887	0.449876	7.014787	3.458197	0.128793	0.044385
16966	0.380929	0.445656	7.003870	3.436189	0.124814	0.043709
16970	0.368685	0.451403	7.011454	3.415157	0.114656	0.057965
16972	0.382747	0.430390	7.036042	3.420844	0.100230	0.043040
16976	0.395802	0.447670	7.020152	3.405248	0.111325	0.052024
16978	0.387912	0.436186	7.027515	3.426194	0.113353	0.046842
16988	0.407756	0.441946	7.048526	3.422281	0.115289	0.042752
16991	0.385395	0.455420	7.045876	3.439086	0.095648	0.042608
16993	0.361769	0.462846	7.045906	3.441257	0.106694	0.054684
16994	0.364985	0.471112	7.070483	3.442585	0.099187	0.050812
16998	0.343203	0.462835	7.091680	3.448986	0.116712	0.051436
16999	0.336585	0.478908	7.100284	3.471100	0.107411	0.034789
17002	0.318668	0.469772	7.110520	3.446291	0.110311	0.038902
17006	0.330926	0.477757	7.116971	3.454654	0.096432	0.046188
17009	0.353776	0.479413	7.141690	3.440851	0.108600	0.049901
17013	0.376316	0.497895	7.119184	3.421823	0.099139	0.046418
17014	0.388856	0.511674	7.102498	3.404789	0.107982	0.055673
17017	0.367541	0.505900	7.090885	3.424287	0.101168	0.048057
17018	0.346961	0.517136	7.085586	3.408448	0.096654	0.045046
17019	0.359715	0.496233	7.099448	3.426904	0.121289	0.042920
17025	0.335828	0.477881	7.099970	3.443269	0.111464	0.054752
17026	0.355295	0.491755	7.090997	3.455504	0.118321	0.047608
17034	0.377843	0.494515	7.067083	3.434920	0.111788	0.037984
17037	0.359580	0.480598	7.064473	3.454288	0.099071	0.047382
17039	0.383579	0.485205	7.088748	3.431371	0.095696	0.044532
17047	0.367489	0.491340	7.074258	3.410995	0.104731	0.046502
17062	0.354033	0.478890	7.073486	3.390417	0.109950	0.046422
17063	0.371629	0.482583	7.081794	3.374391	0.119360	0.046435
17064	0.347363	0.486028	7.074230	3.365807	0.137740	0.042484
17071	0.365174	0.483603	7.054038	3.380461	0.139744	0.042120
17079	0.389081	0.490015	7.057810	3.360561	0.121250	0.056657
17084	0.401082	0.487033	7.051915	3.352545	0.117061	0.047089
17085	0.425601	0.466192	7.032237	3.338674	0.109294	0.053231
17088	0.427016	0.477773	7.016476	3.335878	0.123763	0.050448
17093	0.412414	0.487818	7.018542	3.350820	0.104777	0.053598
17096	0.389972	0.481436	6.996577	3.346902	0.118233	0.041013
17099	0.381228	0.481097	6.993429	3.354844	0.134303	0.040607
17100	0.384627	0.458159	7.009811	3.365833	0.127406	0.035494
17103	0.361045	0.442381	7.005877	3.346526	0.131688	0.046695
17105	0.357973	0.441178	6.993229	3.328449	0.149777	0.042167
17107	0.365071	0.457251	6.994142	3.336146	0.126808	0.032213
17110	0.344176	0.457296	6.972418	3.337211	0.108488	0.049828
17116	0.340806	0.471215	6.989828	3.317084	0.103651	0.048577
17124	0.364496	0.454242	6.977675	3.340180	0.125316	0.034878
17125	0.358662	0.436494	6.960675	3.353197	0.118478	0.031872
17127	0.362208	0.412444	6.945551	3.367287	0.131373	0.035719
17130	0.342210	0.405690	6.945629	3.381071	0.146895	0.049275
17134	0.325302	0.428356	6.935973	3.393314	0.127288	0.042293
17142	0.334114	0.413991	6.940126	3.402751	0.142312	0.046685
17143	0.334258	0.424337	6.916746	3.377935	0.118304	0.054027
17148	0.349328	0.434925	6.897996	3.382567	0.127242	0.050207
17160	0.350561	0.457670	6.922735	3.401084	0.126145	0.055869
17162	0.372551	0.481407	6.942513	3.416760	0.121269	0.035162
17167	0.383322	0.493167	6.958191	3.429807	0.101263	0.054146
17168	0.370396	0.471007	6.965072	3.414027	0.093365	0.039482
17169	0.393695	0.467009	6.982107	3.405724	0.094161	0.043942
17170	0.396114	0.447316	6.981867	3.427649	0.105528	0.043391
17172	0.374945	0.428189	6.974170	3.421780	0.114789	0.039804
17173	0.350140	0.443059	6.995604	3.414835	0.127377	0.044682
17175	0.352011	0.437068	6.991833	3.426371	0.126166	0.047086
17179	0.358034	0.456891	6.986477	3.429103	0.110382	0.039128
17182	0.357771	0.476221	6.970825	3.446277	0.087673	0.044266
17187	0.372859	0.456589	6.956784	3.438020	0.095426	0.036988
17192	0.374513	0.477126	6.934253	3.449964	0.115220	0.039586
17207	0.385687	0.475092	6.923487	3.461560	0.117884	0.044490
17225	0.397156	0.454592	6.907528	3.448982	0.115140	0.039372
17228	0.395151	0.433273	6.920348	3.444969	0.120038	0.048487
17235	0.405996	0.449224	6.934478	3.446017	0.136908	0.039520
17236	0.415572	0.446982	6.929330	3.427607	0.143653	0.056527
17237	0.402574	0.461774	6.937522	3.433193	0.152618	0.046897
17240	0.387909	0.438193	6.954078	3.449074	0.130266	0.036796
17247	0.375142	0.438405	6.968193	3.433963	0.141203	0.046081
17250	0.379931	0.460152	6.979462	3.447357	0.132103	0.065744
17254	0.385248	0.447543	6.982865	3.458721	0.123812	0.060603
17255	0.401842	0.442783	6.965922	3.447929	0.130094	0.054444
17256	0.420647	0.441477	6.980784	3.451496	0.143135	0.050793
17258	0.416822	0.462891	6.970291	3.455422	0.145532	0.044603
17262	0.425474	0.463544	6.968780	3.467004	0.141185	0.049019
17265	0.427029	0.477971	6.960162	3.460773	0.144024	0.042026
17267	0.419866	0.488809	6.946138	3.447250	0.130756	0.035257
17268	0.436421	0.495652	6.969183	3.455100	0.127576	0.044157
17269	0.419076	0.507537	6.956834	3.463862	0.134893	0.053080
17272	0.443435	0.484923	6.945538	3.457458	0.111017	0.051552
17279	0.448289	0.468301	6.954862	3.473806	0.117878	0.051036
17285	0.441287	0.474706	6.963841	3.495768	0.101883	0.035856
17287	0.451928	0.475854	6.961519	3.474308	0.110275	0.052473
17288	0.439633	0.477040	6.983430	3.497126	0.092814	0.053955
17289	0.447386	0.467518	6.970100	3.502285	0.097266	0.048194
17291	0.425700	0.471767	6.988594	3.516345	0.113466	0.052275
17298	0.409027	0.472820	6.994483	3.525717	0.093381	0.047735
17308	0.400731	0.453488	7.009776	3.526375	0.113345	0.042745
17324	0.383507	0.440525	7.012431	3.524020	0.092737	0.052786
17325	0.359183	0.449660	6.996410	3.504520	0.111956	0.037494
17326	0.363719	0.465008	7.015118	3.524636	0.136851	0.051764
17327	0.369584	0.480725	7.027784	3.502428	0.115751	0.047294
17329	0.385287	0.488001	7.025199	3.490842	0.120724	0.044856
17333	0.401515	0.466353	7.014209	3.492518	0.112653	0.038647
17334	0.389476	0.485809	7.029771	3.486925	0.102532	0.037727
17342	0.372478	0.493751	7.027319	3.465667	0.109141	0.040354
17345	0.368073	0.472778	7.003114	3.472706	0.108597	0.051454
17349	0.375814	0.489887	7.016821	3.457264	0.120391	0.049066
17355	0.386770	0.481753	7.038882	3.478253	0.117579	0.037485
17357	0.386924	0.484498	7.029568	3.455182	0.105516	0.053967
17361	0.374010	0.483438	7.005450	3.432734	0.115205	0.040530
17363	0.371467	0.488128	6.982701	3.441644	0.118276	0.041321
17364	0.360170	0.483603	6.991430	3.443284	0.109073	0.055886
17370	0.338257	0.486756	6.971314	3.460976	0.094675	0.036886
17371	0.338825	0.470012	6.972687	3.437943	0.100542	0.034515
17379	0.360765	0.484526	6.969897	3.455878	0.112309	0.031551
17380	0.383159	0.483585	6.987670	3.461661	0.101531	0.044399
17384	0.361475	0.473393	7.011284	3.464522	0.118517	0.042451
17389	0.362536	0.485943	7.017628	3.481806	0.124119	0.037355
17393	0.346566	0.477725	7.012831	3.477420	0.128318	0.053960
17395	0.338672	0.474356	6.998441	3.471127	0.121705	0.036291
17396	0.359536	0.485296	6.999404	3.490580	0.112800	0.041097
17404	0.351510	0.467789	7.000112	3.473846	0.098572	0.049231
17412	0.367432	0.480254	6.996621	3.468030	0.119859	0.040470
17417	0.381964	0.467748	7.015265	3.480179	0.119050	0.049162
17460	0.393948	0.455611	7.036989	3.475730	0.120070	0.048055
17477	0.374340	0.463006	7.040765	3.461750	0.116586	0.045582
17481	0.365335	0.470911	7.045496	3.447435	0.104641	0.047022
17485	0.377655	0.492992	7.053640	3.459211	0.103469	0.044226
17487	0.379479	0.512232	7.036771	3.469702	0.101802	0.038065
17491	0.389162	0.534480	7.043998	3.444913	0.083190	0.039960
17495	0.410758	0.555177	7.028966	3.445734	0.098779	0.036456
17498	0.403263	0.535912	7.053446	3.426239	0.112426	0.061095
17504	0.416979	0.538276	7.047452	3.438334	0.124678	0.041060
17511	0.433597	0.519457	7.032920	3.420624	0.114885	0.048503
17519	0.419381	0.504083	7.015335	3.427712	0.090963	0.043368
17521	0.427172	0.519946	6.990520	3.405917	0.113950	0.045835
17529	0.430934	0.498133	6.993516	3.409142	0.109458	0.044760
17532	0.449839	0.507824	7.014755	3.416805	0.115158	0.035641
17533	0.442765	0.488860	7.028258	3.414211	0.129835	0.045796
17534	0.425882	0.506296	7.011549	3.433191	0.135262	0.042979
17537	0.416534	0.501081	7.034203	3.440427	0.131490	0.046768
17541	0.430678	0.485041	7.031589	3.426770	0.112627	0.042370
17555	0.434211	0.495649	7.039474	3.409891	0.118656	0.047888
17556	0.437915	0.505617	7.024221	3.432166	0.121199	0.042120
17557	0.452292	0.525981	7.043009	3.451251	0.128382	0.058703
17562	0.465098	0.529336	7.036721	3.440776	0.126850	0.061473
17563	0.469497	0.533271	7.025188	3.449189	0.115202	0.041860
17573	0.448896	0.509103	7.023620	3.443997	0.092342	0.042015
17579	0.425064	0.492828	7.014675	3.441759	0.101906	0.033967
17580	0.437339	0.513596	7.024429	3.427179	0.125610	0.054077
17583	0.442697	0.497401	7.036973	3.449196	0.118725	0.057020
17584	0.427964	0.513627	7.047716	3.443906	0.119371	0.054171
17590	0.433357	0.492081	7.055713	3.421777	0.123383	0.051082
17591	0.427410	0.485933	7.071676	3.440626	0.105121	0.041761
17592	0.411369	0.497236	7.064031	3.465598	0.117620	0.052778
17594	0.406516	0.485882	7.063558	3.486975	0.104806	0.038917
17595	0.406036	0.495506	7.071524	3.474109	0.098018	0.047274
17597	0.393884	0.502673	7.051162	3.461522	0.102268	0.052379
17599	0.408586	0.488767	7.056369	3.480836	0.100379	0.048643
17600	0.432487	0.489277	7.063192	3.497705	0.118751	0.045795
17609	0.407917	0.506426	7.059610	3.488439	0.119310	0.041618
17619	0.416605	0.522139	7.040411	3.482996	0.113495	0.060638
17621	0.415406	0.533325	7.044187	3.501803	0.105614	0.044657
17625	0.411694	0.514272	7.034151	3.516327	0.111542	0.048197
17626	0.415828	0.495725	7.016606	3.521914	0.127824	0.042595
17629	0.406277	0.478229	7.005161	3.544341	0.105173	0.046472
17630	0.390185	0.481445	6.994958	3.551916	0.099381	0.038431
17635	0.399357	0.471890	7.015539	3.562897	0.113405	0.056351
17638	0.401777	0.466649	7.018506	3.566079	0.130573	0.063038
17640	0.391013	0.470591	7.041489	3.583541	0.146773	0.055381
17643	0.373404	0.445762	7.062792	3.603266	0.133907	0.054922
17646	0.368261	0.449004	7.056078	3.598645	0.111043	0.056997
17647	0.364541	0.446635	7.033641	3.596827	0.115234	0.041932
17661	0.381755	0.457636	7.020765	3.601703	0.109498	0.040031
17666	0.377595	0.472270	7.033110	3.586953	0.127821	0.055504
17667	0.372033	0.464276	7.025261	3.571426	0.121293	0.045854
17680	0.381662	0.467709	7.017723	3.555467	0.123845	0.044786
17694	0.402357	0.478134	7.010658	3.564290	0.102329	0.041226
17698	0.392227	0.476129	6.992798	3.547192	0.090435	0.041672
17699	0.399329	0.464835	6.969501	3.525228	0.092992	0.039965
17702	0.414609	0.457668	6.972760	3.510164	0.101658	0.051226
17704	0.420885	0.476982	6.995327	3.500978	0.117040	0.048301
17713	0.419859	0.487917	6.991772	3.499984	0.101632	0.043148
17715	0.418996	0.501721	7.004365	3.491139	0.122289	0.037009
17717	0.419017	0.512683	6.998885	3.514672	0.122178	0.034840
17720	0.425722	0.501503	6.998537	3.539295	0.113123	0.035056
17721	0.429496	0.521588	7.006116	3.545042	0.121838	0.043256
17723	0.411438	0.523140	7.018817	3.528596	0.122741	0.045496
17729	0.404572	0.518470	7.015517	3.521745	0.103497	0.040229
17734	0.425503	0.529223	7.033917	3.518633	0.117089	0.049554
17736	0.413738	0.527574	7.021152	3.520323	0.114710	0.048176
17746	0.434131	0.512395	7.034303	3.512579	0.123348	0.044313
17763	0.417364	0.505778	7.027668	3.495810	0.112824	0.035433
17767	0.422409	0.514962	7.015724	3.508425	0.113847	0.045007
17774	0.422962	0.535404	7.005779	3.495806	0.107353	0.048372
17781	0.410725	0.514457	7.019398	3.487220	0.108140	0.037184
17786	0.399864	0.516001	7.010448	3.468559	0.090256	0.049171
17790	0.406672	0.524236	7.033232	3.464587	0.098125	0.031578
17791	0.401943	0.527493	7.014788	3.451337	0.100051	0.051427
17793	0.390538	0.536124	7.010878	3.440128	0.118169	0.047375
17797	0.365565	0.515354	7.000692	3.460338	0.132380	0.041793
17798	0.364278	0.499309	6.986347	3.473953	0.130448	0.050135
17799	0.370357	0.479122	6.961579	3.473129	0.123365	0.036182
17807	0.387926	0.481357	6.948610	3.461782	0.124192	0.049060
17814	0.372937	0.497357	6.940029	3.460100	0.141725	0.039531
17817	0.369841	0.511043	6.959951	3.474976	0.138126	0.044612
17821	0.392241	0.518208	6.953976	3.461106	0.139389	0.050039
17824	0.379545	0.535944	6.956265	3.438423	0.120271	0.041464
17827	0.394220	0.512605	6.968615	3.446589	0.113276	0.041060
17828	0.410860	0.525664	6.975320	3.448814	0.095205	0.052359
17829	0.423997	0.519790	6.997599	3.451845	0.115340	0.039383
17832	0.437120	0.528713	6.974942	3.461945	0.095959	0.051287
17836	0.412174	0.520128	6.995270	3.482738	0.080620	0.041326
17837	0.413581	0.535671	6.984589	3.478990	0.083238	0.050785
17841	0.406749	0.517278	6.987734	3.479153	0.093225	0.038095
17845	0.383391	0.519343	6.976560	3.478008	0.092690	0.041891
17849	0.381602	0.536564	6.966472	3.502651	0.112574	0.051699
17858	0.400195	0.533602	6.946660	3.507461	0.102455	0.043669
17870	0.419553	0.526131	6.953622	3.487829	0.121146	0.050730
17871	0.428638	0.542520	6.943519	3.462904	0.122294	0.042980
