Iterations	q_{12}	q_{21}	q_{13}	q_{31}	q_{24}	q_{42}
7562	0.324559	0.489487	5.457980	2.813705	0.112114	0.037909
7563	0.321159	0.482416	5.469134	2.813001	0.121144	0.043934
7573	0.328082	0.471571	5.479796	2.819039	0.122919	0.051707
7575	0.314661	0.455364	5.502043	2.841298	0.106862	0.041461
7591	0.297447	0.452432	5.525191	2.855057	0.115466	0.040554
7597	0.317531	0.464861	5.513818	2.833590	0.100423	0.037163
7599	0.314660	0.442738	5.527632	2.826363	0.112729	0.050541
7601	0.305324	0.451458	5.548826	2.829719	0.130834	0.047636
7602	0.329023	0.448645	5.570984	2.835995	0.127080	0.057731
7603	0.335387	0.466885	5.593107	2.837434	0.109176	0.060370
7605	0.317024	0.442267	5.583035	2.825989	0.120014	0.037937
7606	0.340460	0.423456	5.596490	2.819322	0.116247	0.047125
7614	0.351898	0.437115	5.612454	2.822883	0.117432	0.039125
7618	0.348674	0.461756	5.627095	2.809277	0.101286	0.047325
7621	0.354709	0.446356	5.621911	2.820179	0.123151	0.040972
7622	0.348819	0.446716	5.608023	2.832000	0.112233	0.048924
7623	0.351330	0.448092	5.621668	2.817577	0.108310	0.044502
7627	0.364675	0.440863	5.616693	2.837663	0.099348	0.040178
7641	0.364825	0.450086	5.593297	2.856181	0.102426	0.042843
7653	0.350223	0.461480	5.601761	2.852335	0.103079	0.049684
7658	0.343269	0.446477	5.622089	2.864931	0.105183	0.044692
7660	0.364749	0.440741	5.621700	2.889748	0.107591	0.036743
7666	0.365670	0.422781	5.636605	2.874275	0.117114	0.035959
7671	0.352480	0.428701	5.637412	2.870424	0.101858	0.058020
7672	0.356989	0.445484	5.642812	2.869170	0.088072	0.042991
7673	0.354516	0.448145	5.634312	2.861348	0.109752	0.043380
7676	0.338025	0.425052	5.622548	2.845123	0.110611	0.042508
7685	0.351827	0.449709	5.631974	2.855963	0.135515	0.037275
7688	0.351379	0.460508	5.634505	2.833319	0.119701	0.052289
7691	0.358763	0.457319	5.655609	2.813915	0.110714	0.044920
7692	0.363350	0.470396	5.648219	2.819612	0.121177	0.036227
7699	0.371228	0.483058	5.648132	2.836730	0.105876	0.039607
7700	0.364816	0.495646	5.633084	2.846943	0.103658	0.036737
7702	0.383644	0.513317	5.623045	2.854363	0.108278	0.039337
7707	0.381661	0.489422	5.647334	2.876973	0.114739	0.035010
7709	0.378010	0.466279	5.625816	2.885511	0.136751	0.041238
7710	0.387714	0.481127	5.627620	2.868081	0.117720	0.049853
7712	0.363641	0.503019	5.649809	2.890600	0.106314	0.042494
7724	0.356957	0.482562	5.657060	2.882645	0.102406	0.036630
7732	0.369277	0.484417	5.633572	2.869350	0.097045	0.041017
7737	0.362665	0.461264	5.636405	2.866548	0.120167	0.037631
7740	0.370961	0.460559	5.626226	2.888882	0.106016	0.044808
7755	0.380696	0.482994	5.625905	2.872059	0.100710	0.047046
7764	0.377282	0.494910	5.650422	2.886121	0.113852	0.038777
7766	0.391366	0.499452	5.674931	2.886122	0.096694	0.035305
7769	0.368071	0.496170	5.680415	2.905924	0.119254	0.047939
7774	0.366489	0.510659	5.701088	2.895906	0.109696	0.047469
7782	0.365706	0.517446	5.680499	2.877633	0.112856	0.043544
7785	0.376240	0.512626	5.667096	2.863407	0.109241	0.061913
7788	0.378473	0.509686	5.657395	2.854756	0.090867	0.041078
7791	0.367697	0.497873	5.666759	2.872469	0.101953	0.052183
7796	0.366534	0.496679	5.674834	2.853142	0.124561	0.057814
7797	0.369369	0.491413	5.695237	2.841852	0.129067	0.053807
7801	0.352733	0.480240	5.678222	2.843141	0.119167	0.054775
7804	0.360039	0.493888	5.693677	2.860115	0.110626	0.049065
7816	0.374388	0.494171	5.679586	2.857746	0.102353	0.036623
7821	0.381839	0.481360	5.689806	2.858979	0.115144	0.051668
7826	0.392767	0.485133	5.710582	2.878296	0.112693	0.042654
7830	0.399501	0.474936	5.730335	2.882737	0.092969	0.039053
7833	0.387923	0.474254	5.731595	2.899546	0.087911	0.049227
7834	0.407021	0.473530	5.738879	2.922873	0.107664	0.052273
7838	0.386350	0.493079	5.757140	2.917881	0.123618	0.062694
7841	0.399950	0.508815	5.772770	2.916475	0.127087	0.039273
7843	0.381922	0.509316	5.760703	2.895357	0.133926	0.046651
7850	0.360304	0.509679	5.779342	2.911967	0.110874	0.042253
7853	0.365945	0.521171	5.758495	2.899320	0.126117	0.045592
7862	0.349061	0.501607	5.775630	2.909036	0.118423	0.048804
7866	0.365172	0.513174	5.788448	2.892910	0.117824	0.055050
7874	0.340230	0.497230	5.787621	2.901000	0.113155	0.056120
7876	0.362286	0.503131	5.796342	2.877188	0.130428	0.044158
7893	0.364239	0.483397	5.777687	2.870655	0.135927	0.039546
7905	0.341830	0.485074	5.784707	2.875833	0.111534	0.044704
7917	0.357650	0.499533	5.780869	2.868696	0.109817	0.046753
7921	0.366266	0.507056	5.774817	2.859012	0.100468	0.046250
7927	0.375248	0.490414	5.792827	2.868013	0.123704	0.050313
7931	0.360297	0.474573	5.773508	2.843623	0.132566	0.047226
7961	0.359022	0.479587	5.776040	2.844990	0.122887	0.048046
7963	0.346551	0.491673	5.754982	2.866368	0.111904	0.052615
7966	0.331369	0.511998	5.764631	2.856773	0.129383	0.046925
7973	0.351536	0.523327	5.771544	2.848973	0.133784	0.050123
7980	0.344095	0.519278	5.767735	2.869353	0.141494	0.050031
7984	0.341407	0.498218	5.742969	2.859789	0.118298	0.054721
7990	0.344378	0.486043	5.730201	2.861568	0.101395	0.047543
8003	0.328164	0.479979	5.715207	2.850777	0.105811	0.056167
8004	0.336726	0.470490	5.707776	2.838769	0.085685	0.052896
8006	0.318853	0.493734	5.731879	2.820434	0.099753	0.051790
8016	0.321640	0.498366	5.733878	2.840054	0.092165	0.043367
8034	0.311922	0.489552	5.730024	2.822156	0.095014	0.041579
8035	0.307295	0.486290	5.753051	2.837479	0.106118	0.047750
8036	0.328527	0.470546	5.774711	2.834730	0.124146	0.049676
8045	0.331729	0.452442	5.760323	2.819116	0.133572	0.040479
8049	0.356008	0.437640	5.738673	2.841781	0.151779	0.043647
8054	0.336241	0.460727	5.750777	2.856979	0.130192	0.042572
8056	0.325565	0.435816	5.766493	2.841623	0.108519	0.049912
8061	0.337698	0.436680	5.756849	2.863367	0.099146	0.050554
8071	0.320716	0.454750	5.779588	2.885497	0.112044	0.051746
8072	0.319846	0.456552	5.788628	2.907244	0.097281	0.049959
8076	0.322484	0.464989	5.807997	2.891672	0.093113	0.046644
8077	0.315960	0.454895	5.832070	2.874744	0.114865	0.058227
8078	0.332348	0.464575	5.838971	2.884228	0.123232	0.061526
8082	0.342057	0.474857	5.828452	2.880425	0.112449	0.059007
8085	0.365732	0.485359	5.848584	2.902614	0.114586	0.048623
8096	0.378761	0.462077	5.827473	2.907300	0.114469	0.042571
8112	0.368815	0.454883	5.835103	2.893493	0.126584	0.043204
8125	0.360941	0.447334	5.816762	2.905882	0.110102	0.049864
8126	0.385117	0.451951	5.792707	2.899824	0.126768	0.048880
8136	0.370820	0.446043	5.796115	2.895652	0.118467	0.053305
8140	0.360834	0.453519	5.781871	2.910205	0.124618	0.041457
8141	0.370463	0.445414	5.802186	2.899316	0.115228	0.049207
8147	0.346768	0.466431	5.808239	2.922961	0.129393	0.042932
8156	0.347402	0.445548	5.802539	2.923416	0.118097	0.047982
8160	0.350490	0.447207	5.790595	2.946564	0.119530	0.037219
8163	0.345091	0.439063	5.778048	2.959337	0.133539	0.044714
8169	0.325501	0.449026	5.800573	2.945940	0.133457	0.048265
8184	0.335912	0.456779	5.802915	2.934908	0.108729	0.032287
8186	0.318562	0.452174	5.783816	2.935644	0.096895	0.042583
8189	0.337897	0.452548	5.796767	2.917214	0.120092	0.045247
8194	0.353349	0.475186	5.805453	2.902668	0.112298	0.059953
8195	0.337104	0.464668	5.797299	2.919285	0.117610	0.038126
8197	0.339696	0.447636	5.803675	2.915409	0.101515	0.041901
8198	0.340813	0.428178	5.788739	2.902392	0.108236	0.041819
8203	0.322722	0.426209	5.775252	2.887079	0.112576	0.046738
8207	0.345292	0.448190	5.781775	2.876650	0.091678	0.044179
8222	0.369144	0.460630	5.770243	2.895962	0.098712	0.039038
8223	0.384059	0.459064	5.756776	2.875752	0.123328	0.037701
8224	0.359350	0.456218	5.762442	2.896445	0.144748	0.050725
8231	0.367185	0.442154	5.756541	2.910404	0.132803	0.044720
8235	0.372462	0.435740	5.750307	2.902729	0.114327	0.046786
8242	0.357545	0.433411	5.735720	2.912407	0.125916	0.042348
8245	0.355721	0.450268	5.744460	2.907348	0.113482	0.054609
8247	0.350695	0.452674	5.719693	2.926432	0.118373	0.043466
8255	0.348013	0.431040	5.695518	2.906679	0.128319	0.043781
8279	0.356100	0.436184	5.674914	2.922067	0.111713	0.040825
8288	0.337799	0.422298	5.679792	2.918192	0.129512	0.060959
8293	0.322147	0.412531	5.687365	2.905178	0.148086	0.038382
8294	0.307539	0.431032	5.683210	2.907878	0.126551	0.038778
8302	0.305218	0.451513	5.701041	2.894485	0.112676	0.054998
8305	0.306327	0.430405	5.677892	2.875276	0.136421	0.044491
8308	0.326224	0.428040	5.695801	2.869142	0.146767	0.049544
8312	0.344588	0.433038	5.672632	2.854522	0.123496	0.040119
8320	0.360527	0.447653	5.666354	2.863641	0.134674	0.043324
8324	0.364255	0.457826	5.679829	2.880733	0.139397	0.042460
8326	0.346680	0.460737	5.676061	2.880458	0.115452	0.041844
8332	0.370441	0.484386	5.656396	2.881292	0.119986	0.044635
8337	0.359617	0.467853	5.646577	2.867980	0.109327	0.040717
8342	0.363864	0.482728	5.660226	2.870420	0.112649	0.053168
8345	0.356933	0.486812	5.667909	2.887898	0.127500	0.049000
8350	0.357455	0.502292	5.679372	2.869266	0.113902	0.052386
8358	0.374883	0.508914	5.702413	2.862872	0.109429	0.052659
8361	0.368395	0.493293	5.696537	2.843167	0.084653	0.041773
8362	0.348412	0.480810	5.703755	2.851027	0.097467	0.057936
8363	0.372819	0.472986	5.692144	2.845926	0.122357	0.049101
8374	0.382243	0.474509	5.667258	2.830508	0.114706	0.045591
8377	0.371954	0.455439	5.667956	2.818356	0.105986	0.041025
8379	0.372917	0.441796	5.681015	2.827667	0.122858	0.045462
8382	0.358407	0.429533	5.705847	2.841342	0.106375	0.048674
8399	0.355770	0.437734	5.686647	2.819448	0.108750	0.041672
8403	0.376582	0.452555	5.666859	2.813234	0.117118	0.038208
8407	0.367158	0.445736	5.644603	2.797242	0.135799	0.040095
8408	0.358912	0.422138	5.623914	2.775103	0.120616	0.055507
8410	0.342060	0.432741	5.609281	2.791276	0.118704	0.052280
8411	0.318821	0.432882	5.618836	2.784218	0.124978	0.046172
8412	0.330527	0.446867	5.602373	2.769238	0.116207	0.036926
8422	0.315584	0.464497	5.581545	2.791274	0.122475	0.055276
8431	0.337810	0.486422	5.603995	2.766829	0.122713	0.034044
8432	0.314608	0.487595	5.628357	2.759061	0.116024	0.035899
8439	0.331389	0.464823	5.633367	2.764257	0.119544	0.037711
8442	0.347930	0.481626	5.619850	2.774438	0.112100	0.040187
8450	0.371610	0.481901	5.622037	2.799223	0.102721	0.050259
8459	0.358897	0.464038	5.639402	2.802312	0.103081	0.051864
8462	0.352956	0.479402	5.642422	2.820849	0.120151	0.050350
8471	0.328011	0.465812	5.659465	2.824696	0.113126	0.045500
8472	0.325993	0.446252	5.670333	2.811354	0.118222	0.042083
8483	0.349810	0.431278	5.695120	2.823285	0.119490	0.039240
8488	0.339497	0.446400	5.677184	2.806411	0.131519	0.043475
8489	0.358578	0.447607	5.688330	2.825709	0.116993	0.035014
8494	0.380326	0.440668	5.700146	2.840672	0.121477	0.041995
8497	0.374230	0.465652	5.683850	2.842276	0.120208	0.049581
8499	0.353056	0.475357	5.660499	2.856036	0.123665	0.043022
8502	0.355306	0.478342	5.678788	2.854695	0.110692	0.040709
8505	0.357790	0.454163	5.680048	2.845355	0.112777	0.047088
8506	0.341950	0.454305	5.680608	2.832804	0.094977	0.039321
8508	0.330512	0.478470	5.678396	2.822489	0.115517	0.048072
8514	0.350132	0.460632	5.661065	2.836370	0.092777	0.039756
8516	0.361166	0.477113	5.682206	2.814866	0.112571	0.035516
8518	0.363720	0.471159	5.681077	2.818343	0.116489	0.048364
8521	0.355415	0.486628	5.688135	2.809610	0.096754	0.039496
8523	0.378888	0.492466	5.683850	2.828177	0.106496	0.049597
8530	0.388732	0.469401	5.708381	2.822519	0.118200	0.041799
8539	0.392176	0.470971	5.718938	2.843926	0.106527	0.041254
8543	0.376156	0.449685	5.740162	2.844080	0.106646	0.047823
8545	0.359977	0.433856	5.741643	2.845736	0.087538	0.054473
8546	0.354303	0.422135	5.747933	2.848698	0.108388	0.051571
8552	0.348863	0.445780	5.731193	2.850902	0.121101	0.043787
8564	0.363838	0.451274	5.741769	2.855207	0.115643	0.038787
8567	0.343011	0.429224	5.749666	2.861664	0.133702	0.041982
8570	0.352341	0.436890	5.765038	2.855041	0.129407	0.050331
8571	0.351659	0.452350	5.752958	2.861993	0.149856	0.051529
8573	0.337770	0.437738	5.747210	2.840273	0.150699	0.049766
8575	0.336327	0.461265	5.754833	2.844013	0.129301	0.031954
8579	0.330551	0.443830	5.768922	2.833491	0.148964	0.037142
8580	0.305864	0.424774	5.766357	2.810579	0.138559	0.039313
8587	0.283403	0.429920	5.768295	2.816617	0.162756	0.046076
8589	0.295032	0.444497	5.792473	2.809383	0.149833	0.038120
8591	0.310275	0.421087	5.807857	2.801549	0.145698	0.044122
8594	0.326297	0.436960	5.799948	2.781685	0.147751	0.043645
8599	0.313637	0.419037	5.779499	2.768093	0.129065	0.048531
8600	0.303800	0.435976	5.763546	2.774724	0.111650	0.044600
8610	0.301824	0.414121	5.782304	2.790098	0.117848	0.044995
8627	0.299804	0.412429	5.795746	2.801233	0.122761	0.040070
8631	0.304936	0.422319	5.818823	2.811366	0.131221	0.051700
8640	0.318525	0.399695	5.826639	2.831356	0.125209	0.052307
8642	0.321852	0.379192	5.811575	2.811673	0.141614	0.053672
8646	0.319589	0.402332	5.835466	2.826160	0.126035	0.051839
8647	0.328092	0.423843	5.823637	2.825904	0.102300	0.064202
8648	0.340584	0.427653	5.829783	2.849421	0.105165	0.045203
8651	0.340704	0.433225	5.810232	2.834366	0.125734	0.055974
8653	0.319791	0.453457	5.831524	2.812169	0.111384	0.046276
8660	0.321890	0.438326	5.847009	2.789814	0.127169	0.041478
8669	0.324457	0.453210	5.860709	2.765151	0.135214	0.050375
8674	0.318844	0.449426	5.847610	2.770598	0.116078	0.052411
8678	0.316134	0.441665	5.827968	2.764517	0.113520	0.036260
8679	0.309767	0.429412	5.850570	2.754506	0.107850	0.044907
8685	0.332947	0.418329	5.840185	2.749866	0.124352	0.046994
8695	0.348729	0.393786	5.818497	2.761647	0.120531	0.060961
8698	0.356150	0.408727	5.835530	2.777111	0.111152	0.042653
8705	0.332159	0.419179	5.846396	2.768339	0.132528	0.056240
8708	0.341069	0.434655	5.851035	2.771084	0.136989	0.054432
8709	0.321804	0.436619	5.829242	2.784662	0.151673	0.048728
8712	0.334529	0.435522	5.844351	2.759715	0.132340	0.033988
8715	0.354626	0.422950	5.856486	2.753204	0.138788	0.057386
8716	0.378356	0.421191	5.855588	2.756007	0.134263	0.058148
8719	0.378951	0.429817	5.855638	2.746253	0.145110	0.052692
8721	0.363262	0.419259	5.864303	2.751483	0.136166	0.050959
8723	0.382740	0.443046	5.869696	2.749790	0.130081	0.040008
8725	0.364071	0.444182	5.863514	2.741945	0.139103	0.044189
8727	0.354460	0.439635	5.857200	2.717159	0.147806	0.042680
8736	0.355599	0.444870	5.843605	2.723731	0.127051	0.032186
8738	0.349448	0.424348	5.853480	2.743598	0.114666	0.044484
8743	0.330515	0.410845	5.856782	2.751581	0.116826	0.049336
8746	0.342906	0.416046	5.866463	2.759315	0.104532	0.045947
8748	0.343775	0.435450	5.850969	2.745200	0.121950	0.044787
8750	0.367405	0.452758	5.857298	2.752555	0.119764	0.042662
8754	0.361120	0.430393	5.861089	2.763455	0.109428	0.048352
8756	0.365865	0.432207	5.867921	2.760101	0.106401	0.046998
8757	0.381168	0.446106	5.855414	2.779931	0.115925	0.036446
8760	0.385656	0.461862	5.871633	2.758006	0.105052	0.045158
8766	0.371223	0.458248	5.887463	2.771433	0.117244	0.043458
8775	0.369907	0.436742	5.904627	2.773171	0.095303	0.048315
8784	0.372746	0.453314	5.919631	2.772133	0.101966	0.044320
8787	0.374265	0.444709	5.919089	2.792725	0.091285	0.042318
8801	0.375458	0.466272	5.901919	2.787576	0.089178	0.052078
8803	0.372046	0.483517	5.898828	2.792585	0.098054	0.046858
8804	0.373137	0.482937	5.897728	2.776324	0.085274	0.043321
8810	0.396434	0.467295	5.872750	2.799992	0.080722	0.038885
8811	0.407736	0.490329	5.889837	2.801496	0.099780	0.034883
8812	0.389753	0.473554	5.901515	2.816929	0.099264	0.045880
8814	0.383094	0.462991	5.896396	2.831484	0.096612	0.053221
8816	0.376671	0.466160	5.892579	2.833384	0.117060	0.034535
8817	0.368794	0.483417	5.871672	2.850788	0.102352	0.040706
8820	0.391624	0.469584	5.878057	2.851264	0.117008	0.047728
8834	0.372923	0.473029	5.872016	2.870932	0.117463	0.045345
8837	0.353807	0.452229	5.849445	2.855511	0.117897	0.029873
8838	0.337667	0.464117	5.848266	2.833934	0.109913	0.028317
8839	0.362480	0.475279	5.867439	2.858392	0.102896	0.041246
8851	0.342752	0.462413	5.857453	2.869412	0.105130	0.033041
8852	0.345493	0.461874	5.855210	2.881732	0.106218	0.046893
8861	0.351597	0.447874	5.841410	2.859740	0.097639	0.039898
8865	0.365096	0.448234	5.817526	2.849981	0.115543	0.054768
8868	0.355083	0.442211	5.795404	2.844617	0.128522	0.035112
8871	0.374499	0.424954	5.777577	2.842349	0.110525	0.049252
8898	0.369580	0.415738	5.790083	2.856105	0.106987	0.043305
8918	0.355118	0.412997	5.765091	2.848839	0.105130	0.040873
8924	0.363204	0.415471	5.785929	2.838885	0.121094	0.043625
8925	0.351948	0.407628	5.779078	2.851921	0.123327	0.047211
8928	0.334654	0.395845	5.774567	2.828132	0.128848	0.049778
8933	0.328701	0.383882	5.775998	2.824574	0.121799	0.050344
8936	0.336324	0.408060	5.795919	2.835197	0.123297	0.042671
8953	0.338802	0.415932	5.779533	2.857546	0.119064	0.052979
8955	0.323535	0.414305	5.759585	2.852609	0.131702	0.045427
8956	0.333100	0.400343	5.744120	2.869569	0.125663	0.046333
8961	0.343372	0.422764	5.739506	2.872709	0.124878	0.054404
8964	0.325696	0.412131	5.738465	2.854114	0.116937	0.039307
8966	0.313920	0.391403	5.722111	2.839258	0.133016	0.055133
8967	0.298896	0.395846	5.723554	2.842770	0.136191	0.039760
8969	0.307508	0.393364	5.714468	2.826029	0.142513	0.049316
8975	0.326402	0.399106	5.712299	2.814220	0.140466	0.055586
8977	0.306147	0.409475	5.700738	2.817616	0.140707	0.053935
8978	0.324200	0.403220	5.683290	2.795763	0.118713	0.049386
8987	0.310243	0.408741	5.677433	2.811481	0.099547	0.040864
8992	0.304544	0.411450	5.695551	2.804017	0.121388	0.052433
9001	0.284991	0.409266	5.708254	2.795462	0.121580	0.049307
9004	0.297767	0.412159	5.728656	2.810759	0.135833	0.043990
9005	0.308968	0.396851	5.733704	2.798552	0.118336	0.043690
9016	0.320881	0.418884	5.710805	2.811849	0.135430	0.053717
9017	0.327114	0.395435	5.726165	2.824680	0.135358	0.037975
9019	0.318189	0.376550	5.740721	2.828573	0.139470	0.045045
9022	0.329814	0.380470	5.741724	2.826172	0.138784	0.044162
9023	0.347835	0.404438	5.752613	2.848666	0.127233	0.034592
9025	0.322957	0.401328	5.740512	2.828803	0.139232	0.032462
9026	0.342466	0.412847	5.723497	2.807564	0.126052	0.037863
9027	0.345402	0.437663	5.713013	2.794964	0.134079	0.048065
9030	0.345706	0.425735	5.702959	2.799820	0.138191	0.050615
9035	0.356422	0.427714	5.704839	2.818828	0.116332	0.038728
9036	0.337284	0.416779	5.729082	2.842840	0.111091	0.059046
9037	0.313364	0.417918	5.709451	2.851580	0.126251	0.047867
9043	0.301032	0.403862	5.705033	2.863527	0.104591	0.044799
9059	0.297346	0.394434	5.714613	2.867055	0.102456	0.048812
9069	0.319131	0.394657	5.689904	2.881908	0.121829	0.051300
9071	0.307569	0.415662	5.692998	2.880613	0.141636	0.043372
9073	0.316048	0.436038	5.669067	2.895726	0.128332	0.036492
9075	0.304780	0.426133	5.674739	2.872840	0.130135	0.032445
9076	0.292631	0.418672	5.663425	2.859816	0.154748	0.053567
9078	0.302023	0.413386	5.645246	2.839945	0.163626	0.047951
9079	0.323945	0.393809	5.638109	2.864530	0.161428	0.040470
9084	0.342741	0.378519	5.646293	2.855807	0.143473	0.045943
9093	0.335339	0.393328	5.667877	2.879771	0.133190	0.050580
9097	0.327414	0.397254	5.689775	2.884323	0.130080	0.049750
9101	0.336444	0.412367	5.679186	2.897654	0.118842	0.050423
9112	0.312734	0.436698	5.681032	2.880660	0.116673	0.049857
9114	0.324954	0.453935	5.659577	2.860136	0.096985	0.050457
9115	0.309603	0.472583	5.655792	2.848396	0.095927	0.046972
9117	0.293965	0.463870	5.641201	2.849266	0.116706	0.045444
9131	0.307684	0.461188	5.648303	2.834410	0.133088	0.041377
9133	0.295455	0.472391	5.654963	2.836723	0.110232	0.045232
9147	0.317858	0.469646	5.655588	2.848115	0.102034	0.042969
9153	0.312110	0.445958	5.663391	2.825850	0.096402	0.045482
9158	0.333860	0.450063	5.658715	2.830619	0.102077	0.048086
9166	0.342193	0.464026	5.676713	2.837931	0.102901	0.042113
9167	0.324491	0.468777	5.700393	2.843754	0.110817	0.045384
9171	0.313282	0.457543	5.694975	2.848029	0.113725	0.049137
9175	0.332132	0.439939	5.678089	2.867631	0.088794	0.037360
9176	0.319246	0.428658	5.666470	2.850974	0.113226	0.055809
9177	0.309198	0.428385	5.663140	2.830603	0.123785	0.050026
9187	0.318051	0.448191	5.673809	2.815011	0.112895	0.036517
9188	0.311099	0.440411	5.650826	2.832991	0.119729	0.038307
9189	0.334003	0.444163	5.648553	2.836332	0.106830	0.056895
9190	0.347048	0.433258	5.634039	2.858544	0.117045	0.048526
9197	0.350776	0.430173	5.609057	2.874088	0.106560	0.050893
9198	0.325897	0.428317	5.602161	2.875748	0.124891	0.050740
9200	0.316403	0.444075	5.624986	2.871385	0.126683	0.041554
9201	0.310138	0.428345	5.629219	2.857705	0.136943	0.041973
9203	0.321662	0.452915	5.637260	2.868674	0.160238	0.041391
9217	0.328032	0.467364	5.638502	2.857081	0.162823	0.037841
9220	0.331797	0.442693	5.654592	2.857972	0.164403	0.034118
9221	0.347801	0.429572	5.659994	2.873781	0.162330	0.036798
9223	0.341927	0.417561	5.653365	2.877993	0.147109	0.034125
9225	0.320374	0.411207	5.629962	2.868606	0.155789	0.037501
9228	0.310018	0.402642	5.617497	2.848832	0.145015	0.036761
9229	0.320784	0.392797	5.596253	2.849123	0.124579	0.040691
9235	0.342409	0.397700	5.598246	2.839345	0.120500	0.039431
9237	0.332696	0.416552	5.610960	2.819103	0.126051	0.056460
9240	0.321842	0.434325	5.634915	2.820724	0.112660	0.046161
9241	0.346415	0.446290	5.657562	2.840575	0.135403	0.041095
9242	0.340080	0.444599	5.677360	2.829448	0.122302	0.045562
9243	0.346626	0.435359	5.668810	2.814495	0.109274	0.037564
9246	0.360416	0.445080	5.654339	2.792767	0.095454	0.047179
9264	0.374657	0.443067	5.652607	2.773694	0.085351	0.056270
9270	0.396984	0.424825	5.632869	2.790481	0.086509	0.045949
9272	0.374526	0.427376	5.636434	2.778331	0.104063	0.064163
9273	0.367215	0.407742	5.613713	2.798517	0.101608	0.063405
9275	0.372919	0.389060	5.594975	2.803171	0.107252	0.044630
9277	0.355128	0.407502	5.595094	2.803435	0.095587	0.047572
9280	0.352527	0.391712	5.580916	2.798559	0.108403	0.038518
9288	0.366336	0.415497	5.566693	2.786271	0.117758	0.034827
9289	0.360306	0.402163	5.588244	2.799276	0.117301	0.052510
9295	0.375292	0.419717	5.565529	2.789309	0.109550	0.048520
9300	0.351704	0.401523	5.546362	2.788401	0.133934	0.048692
9301	0.329194	0.412636	5.559440	2.807507	0.139943	0.056911
9303	0.310696	0.389695	5.549211	2.784210	0.135956	0.047889
9315	0.290068	0.383317	5.565425	2.783304	0.111045	0.047320
9318	0.309686	0.399743	5.580364	2.764328	0.098161	0.036169
9319	0.318298	0.416180	5.564374	2.763306	0.099101	0.034098
9320	0.327836	0.419678	5.559271	2.741215	0.120541	0.050118
9326	0.329315	0.408957	5.543106	2.740721	0.134989	0.047374
9331	0.310400	0.425063	5.545908	2.742610	0.129957	0.039860
9332	0.307684	0.426346	5.551239	2.720062	0.124776	0.055317
9333	0.326981	0.435806	5.531461	2.710712	0.120641	0.037469
9334	0.341054	0.437335	5.506581	2.707342	0.135145	0.038319
9336	0.353618	0.415426	5.523523	2.710493	0.129299	0.047577
9340	0.368467	0.424217	5.531774	2.730538	0.108652	0.043422
9349	0.391651	0.444854	5.545159	2.710453	0.101105	0.039770
9366	0.369434	0.447958	5.541914	2.701945	0.110631	0.034731
9368	0.358552	0.432787	5.562180	2.709242	0.101299	0.035168
9370	0.345985	0.452060	5.538964	2.715595	0.102160	0.059050
9372	0.351159	0.441434	5.554618	2.727668	0.089811	0.056102
9373	0.341731	0.423633	5.559453	2.710092	0.101784	0.044655
9375	0.327134	0.404234	5.544515	2.729175	0.108275	0.041860
9378	0.339166	0.396874	5.567122	2.734328	0.101524	0.045367
9386	0.346341	0.378247	5.582206	2.758380	0.118528	0.047248
9390	0.346880	0.384921	5.570725	2.752089	0.129112	0.043850
9395	0.324630	0.401389	5.569454	2.741134	0.137232	0.056483
9396	0.339074	0.409461	5.575340	2.759116	0.113687	0.060517
9398	0.330386	0.426545	5.577579	2.751594	0.096849	0.047824
9418	0.331265	0.442990	5.575426	2.740141	0.112786	0.046154
9420	0.323150	0.467154	5.592130	2.730030	0.122313	0.045666
9424	0.344713	0.461656	5.595583	2.754286	0.103116	0.040817
9427	0.332340	0.449473	5.614758	2.743992	0.121276	0.038725
9428	0.353674	0.426867	5.629280	2.759986	0.122511	0.050207
9432	0.357851	0.447568	5.615032	2.757736	0.112239	0.051488
9438	0.338619	0.451730	5.604988	2.744945	0.134522	0.051987
9439	0.342960	0.470776	5.625305	2.739229	0.111721	0.045469
9440	0.333361	0.453805	5.640726	2.733363	0.117008	0.044661
9461	0.317896	0.449775	5.625310	2.750345	0.105620	0.042629
9466	0.306181	0.425769	5.643999	2.749057	0.117202	0.050520
9473	0.307253	0.406230	5.663066	2.768262	0.117581	0.037031
9474	0.286189	0.430713	5.687909	2.783230	0.101337	0.045242
9484	0.308210	0.452902	5.705085	2.766784	0.095090	0.046144
9490	0.328496	0.444131	5.725530	2.782710	0.089197	0.050506
9491	0.320717	0.464356	5.730715	2.792026	0.103618	0.036805
9492	0.313255	0.444094	5.709790	2.805122	0.079456	0.042645
9496	0.319581	0.454532	5.695628	2.793481	0.098612	0.053378
9499	0.323155	0.449939	5.698699	2.810414	0.116457	0.033397
9500	0.347729	0.441930	5.722415	2.824070	0.101358	0.046648
9509	0.344662	0.463556	5.715953	2.815080	0.102323	0.048375
9511	0.347865	0.474842	5.697830	2.836507	0.118401	0.046414
9513	0.340794	0.481721	5.673025	2.834855	0.099806	0.047596
9519	0.354231	0.463439	5.676851	2.835938	0.120814	0.044446
9520	0.335225	0.486815	5.695855	2.838917	0.102559	0.045553
9525	0.357322	0.499475	5.718575	2.838086	0.110207	0.038893
9532	0.376017	0.511499	5.725576	2.835518	0.119759	0.046048
9533	0.389655	0.487083	5.723432	2.839098	0.124249	0.040525
9542	0.372834	0.464214	5.727733	2.862810	0.116663	0.037328
